crop,tissue,prep,region_group,anatomy,native_voxel_nm,analysis_voxel_nm,run,bm_sensitivity.bm_voxels,bm_sensitivity.ecs_fraction_bm_excluded,bm_sensitivity.ecs_fraction_with_bm,ecs_width.full_percentiles_nm_p10,ecs_width.full_percentiles_nm_p25,ecs_width.full_percentiles_nm_p50,ecs_width.full_percentiles_nm_p75,ecs_width.full_percentiles_nm_p90,ecs_width.n_ecs_voxels,ecs_width.n_narrow_voxels,ecs_width.narrow_fraction,ecs_width.narrow_mean_nm,ecs_width.narrow_percentiles_nm_p10,ecs_width.narrow_percentiles_nm_p25,ecs_width.narrow_percentiles_nm_p50,ecs_width.narrow_percentiles_nm_p75,ecs_width.narrow_percentiles_nm_p90,ecs_width.narrow_std_nm,membrane_topology.abs_curvature_p50_nm-1,membrane_topology.abs_curvature_p90_nm-1,membrane_topology.abs_deviation_p50_nm,membrane_topology.abs_deviation_p90_nm,membrane_topology.curvature_p10_nm-1,membrane_topology.curvature_p50_nm-1,membrane_topology.curvature_p90_nm-1,membrane_topology.deviation_p10_nm,membrane_topology.deviation_p50_nm,membrane_topology.deviation_p90_nm,membrane_topology.ecs_frac,membrane_topology.frac_concave,membrane_topology.frac_convex,membrane_topology.frac_indent,membrane_topology.frac_protrusion,membrane_topology.gap_bounded_frac,membrane_topology.gap_p10_nm,membrane_topology.gap_p50_nm,membrane_topology.gap_p90_nm,membrane_topology.n_curvature_kept,membrane_topology.n_deviation_kept,membrane_topology.n_gap_kept,membrane_topology.patch_faces,sa_v.cell_density_per_um3,sa_v.n_cells_passing,sa_v.n_cells_total,sa_v.sa_v_ecs_per_nm,sa_v.total_cell_cell_sa_nm2,sa_v.total_cell_volume_nm3,sa_v.total_ecs_facing_sa_nm2,sa_v.total_outer_sa_nm2,topology.curvature_abs_median_per_nm,topology.curvature_abs_p25_per_nm,topology.curvature_abs_p75_per_nm,topology.curvature_iqr_per_nm,topology.curvature_signed_median_per_nm,topology.curvature_signed_p10_per_nm,topology.curvature_signed_p90_per_nm,topology.curvature_std_per_nm,topology.fraction_concave,topology.fraction_convex,topology.fraction_flat,topology.indentation_count,topology.indentation_density_per_um2,topology.n_cells_considered,topology.n_cells_included,topology.protrusion_count,topology.protrusion_density_per_um2,topology.roughness_rms_nm_p120,topology.roughness_rms_nm_p30,topology.roughness_rms_nm_p60,topology.total_ecs_surface_nm2,volume_fraction.cell_fraction,volume_fraction.cell_volume_um3,volume_fraction.cell_voxels,volume_fraction.ecs_bm_voxels,volume_fraction.ecs_fraction,volume_fraction.ecs_primary_voxels,volume_fraction.ecs_volume_um3,volume_fraction.ecs_voxels,volume_fraction.total_volume_um3,volume_fraction.total_voxels,voronoi_gap.contact_fractions_p160,voronoi_gap.contact_fractions_p20,voronoi_gap.contact_fractions_p320,voronoi_gap.contact_fractions_p40,voronoi_gap.contact_fractions_p80,voronoi_gap.gap_mean_nm,voronoi_gap.gap_min_nm,voronoi_gap.gap_std_nm,voronoi_gap.n_boundary_faces,voronoi_gap.percentiles_nm_p10,voronoi_gap.percentiles_nm_p25,voronoi_gap.percentiles_nm_p50,voronoi_gap.percentiles_nm_p75,voronoi_gap.percentiles_nm_p90
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,16.0,degradation,,,,16.0,22.627416997969522,39.191835884530846,67.88225099390856,102.44998779892558,217934.0,217561.0,0.9982884726568594,50.374439308072546,16.0,22.627416997969522,39.191835884530846,67.88225099390856,102.44998779892558,35.19058578766153,,,,,,,,,,,,,,,,,,,,,,,,1.46484375,6.0,41.0,0.006279644770627103,25344.0,3185668096.0,20004864.0,12565760.0,0.006419662829010744,0.0029725612025745915,0.011502644405086167,0.008530083202511576,0.0035859801288981646,-0.008025108920002475,0.015554974593094805,0.0125847408151502,0.2570237173266273,0.5728250394448865,0.17015124322848607,80.0,6.265493104695137,41.0,9.0,167.0,13.079216856051099,16.018697455798815,1.7865783710699872,5.795027963731662,12768348.582181161,,,,,,,,,,,0.6044455998960093,0.0,0.9572663460288574,0.0,0.26758091771740544,150.25106493152512,48.0,86.90924040752083,30772.0,54.62741699796952,79.48990056109866,128.93251483406945,209.28790057709747,276.93550399254195
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,8.0,matched,,,,8.0,17.88854381999832,36.66060555964672,66.93280212272605,100.23971268913334,1749485.0,1746943.0,0.9985470009745725,46.86664846639561,8.0,17.88854381999832,36.66060555964672,66.4529909033446,99.59919678390986,36.19892355338237,,,,,,,,,,,,,,,,,,,,,,,,0.9765625,4.0,41.0,0.00627057038824199,0.0,3178316288.0,19929856.0,12462208.0,0.005901837386555727,0.0027508324097054388,0.010248414954149897,0.007497582544444458,0.003405503792481662,-0.0072084669852788665,0.013515237375626325,0.011969713707170204,0.2452942255907422,0.5712259548173308,0.183479819591927,76.0,6.2054027563921705,41.0,7.0,164.0,13.390605948004158,15.415897413034315,1.5754009206793607,5.230427680505302,12247391.987846812,,,,,,,,,,,0.6446866912399027,0.0,0.9653987922515881,0.10971688495019999,0.34153399733354245,137.4768880853745,24.0,89.16920782879828,127510.0,39.74495028054933,63.377408526555115,115.79353639438659,197.97872099576585,268.18913635481636
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,,,,8.0,16.492422502470642,35.77708763999664,66.09084656743322,99.43842315724842,14025534.0,14007136.0,0.9986882495882153,45.448279521399286,8.0,16.492422502470642,35.32704346531139,65.72670690061993,99.03534722511958,36.63222694479718,0.006063072010874748,0.01741630770266056,3.598722457885742,8.055352210998535,-0.010860811918973923,0.002375331474468112,0.012755099684000015,-5.220325469970703,1.294022798538208,6.887422561645508,0.2179,0.3906022340942205,0.6093977659057795,0.4056580864497329,0.5943419135502671,0.232,45.25483322143555,116.48175811767578,203.01724243164062,49416.0,49416.0,39696.0,102152.0,0.9765625,4.0,41.0,0.006290244244530848,0.0,3176782208.0,19982736.0,12454512.0,0.005019581974109477,0.0023606399443424045,0.008620767561736012,0.0062601276173936075,0.002100023339731806,-0.007928240740575502,0.01059695193458069,0.012597950494493146,0.2808256613865632,0.5057652122689857,0.21340912634445097,73.0,6.934527249263094,41.0,4.0,154.0,14.629002690226253,13.731665426788574,1.3694735159647846,4.540069208333335,10527033.40487377,0.78085103125,3.198365824,49974466.0,0.0,0.21914896875,14025534.0,0.897634176,14025534.0,4.096,64000000.0,0.6578732609778649,0.02767897123162602,0.9680157556326193,0.14308781710439852,0.36800102349581976,132.57803653103372,12.0,90.05751088301665,515879.0,32.823036007646785,58.45690715344331,110.8595141104315,193.73619112163158,264.58393066320025
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,,,,2.0,4.0,9.16515138991168,37.57658845611187,103.32473082471591,13863020.0,13856421.0,0.9995239853942359,30.432656890934847,2.0,4.0,9.16515138991168,37.36308338453881,103.09219175087898,43.49444952885333,,,,,,,,,,,,,,,,,,,,,,,,24.739583333333332,19.0,24.0,0.023138239455061625,0.0,655518672.0,15167548.0,4046516.0,0.0024966932680293044,0.0011188491199998012,0.004600464431018056,0.0034816153110182545,0.0007319197490601144,-0.004148294850099177,0.006028067055394486,0.004802724154135998,0.21613190966002108,0.36646607620502736,0.41740201413495087,5.0,0.8097790858858689,24.0,18.0,214.0,34.65854487591519,5.534838391470716,0.7787526366918543,2.8204924987706192,6174523.505420225,,,,,,,,,,,1.0,0.6937151327177571,1.0,0.9601948253019081,0.999837560978086,16.438153994015106,6.0,11.580164545348586,1969970.0,6.0,6.0,12.555833735058737,23.162634459682273,33.72396871419846
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,4.0,degradation,,,,4.0,4.0,9.797958971132712,38.781438859330635,104.6900186264192,1738825.0,1737639.0,0.9993179302114934,31.56782969452272,4.0,4.0,9.797958971132712,38.781438859330635,104.30723848324239,43.5121404250876,,,,,,,,,,,,,,,,,,,,,,,,24.739583333333332,19.0,24.0,0.023123961979543785,5280.0,655054528.0,15147456.0,4043744.0,0.003286289053119372,0.0014305378313734553,0.006210277395701382,0.004779739564327927,0.0019053581432595418,-0.003530827932827888,0.009261977666920404,0.005581357412623089,0.1719332290368879,0.49224200864589807,0.3358247623172142,18.0,2.286401532455353,24.0,19.0,189.0,24.007216090781206,11.500579817588054,1.0432901208863137,3.608273205750999,7872632.93191984,,,,,,,,,,,1.0,0.5148319234971761,1.0,0.9291337262430731,0.9996283286245644,22.930344051009406,12.0,10.80290780326411,357843.0,12.0,13.65685424949238,19.872475140274666,29.735913600840718,37.92801827663334
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,8.0,degradation,,,,8.0,8.0,11.313708498984761,40.792156108742276,107.03270528207722,218069.0,217792.0,0.998729759846654,34.05599919920374,8.0,8.0,11.313708498984761,40.792156108742276,106.73331251301067,43.22700737795931,,,,,,,,,,,,,,,,,,,,,,,,24.739583333333332,19.0,24.0,0.020544106200643807,1684288.0,654507520.0,13446272.0,4039872.0,0.003914055335667718,0.0016842251319162034,0.007736700134401907,0.006052475002485704,0.0026868915933133328,-0.0033172828320495304,0.012480358955713353,0.00715041674431557,0.15903784712601737,0.5492541717872266,0.2917079810867561,14.0,1.6124918790807892,24.0,19.0,178.0,20.501682462598605,13.131564953979739,1.350868605573448,4.391899024872136,8682214.268254664,,,,,,,,,,,1.0,0.0,1.0,0.8193764933439527,0.9986204346342018,31.909938074192812,24.0,9.263451530980806,70312.0,24.0,24.0,27.31370849898476,37.20225231898308,43.77708763999664
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,16.0,degradation,,,,16.0,16.0,16.0,45.254833995939045,112.0,27538.0,27487.0,0.9981480136538601,39.656520781970535,16.0,16.0,16.0,45.254833995939045,112.0,42.129783955503285,,,,,,,,,,,,,,,,,,,,,,,,24.739583333333332,19.0,24.0,0.01733120801369906,3727104.0,653012992.0,11317504.0,4024320.0,0.0047863375580886455,0.002081409137257554,0.009211649850471279,0.007130240713213725,0.003142737010014526,-0.0043281050864975735,0.015179365520668483,0.008936772154252117,0.18844487386438605,0.5702698334646376,0.24128529267097631,17.0,2.0340286553935822,24.0,19.0,203.0,24.288695120288068,14.40899111119269,1.7405159538090416,5.010774910483132,8357797.691257462,,,,,,,,,,,1.0,0.0,1.0,0.0,0.9904999077660949,51.33283390335526,48.0,6.395332927869275,10842.0,48.0,48.0,48.0,54.62741699796952,54.62741699796952
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,8.0,matched,,,,8.0,8.0,11.313708498984761,40.792156108742276,107.03270528207722,218069.0,217792.0,0.998729759846654,34.05599919920374,8.0,8.0,11.313708498984761,40.792156108742276,106.73331251301067,43.22700737795931,,,,,,,,,,,,,,,,,,,,,,,,24.739583333333332,19.0,24.0,0.020544106200643807,1684288.0,654507520.0,13446272.0,4039872.0,0.003914055335667718,0.0016842251319162034,0.007736700134401907,0.006052475002485704,0.0026868915933133328,-0.0033172828320495304,0.012480358955713353,0.00715041674431557,0.15903784712601737,0.5492541717872266,0.2917079810867561,14.0,1.6124918790807892,24.0,19.0,178.0,20.501682462598605,13.131564953979739,1.350868605573448,4.391899024872136,8682214.268254664,,,,,,,,,,,1.0,0.0,1.0,0.8193764933439527,0.9986204346342018,31.909938074192812,24.0,9.263451530980806,70312.0,24.0,24.0,27.31370849898476,37.20225231898308,43.77708763999664
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,,,,2.0,4.0,9.16515138991168,37.57658845611187,103.32473082471591,13863020.0,13856421.0,0.9995239853942359,30.432656890934847,2.0,4.0,9.16515138991168,37.36308338453881,103.09219175087898,43.49444952885333,0.001483895001001656,0.0039699203334748745,0.928310751914978,2.2037181854248047,-0.0025694062933325768,0.00036843246198259294,0.0033120939042419195,-1.2662626504898071,0.47537052631378174,2.0370380878448486,0.1469,0.42092858826302143,0.5790714117369785,0.35281640348809806,0.6471835965119019,0.339,32.0,35.7770881652832,45.25483322143555,4243.0,4243.0,3174.0,9177.0,24.739583333333332,19.0,24.0,0.023138239455061625,0.0,655518672.0,15167548.0,4046516.0,0.0024954456610512157,0.0011183721019927275,0.004597999052183629,0.0034796269501909016,0.0007315640678795191,-0.0041453845287721365,0.006026617543485952,0.004684066134774579,0.21604950992433333,0.3664310389473267,0.4175194511283402,5.0,0.809779086732169,24.0,18.0,213.0,34.4965890947904,5.534834880334956,0.7787515006521621,2.8204908202115813,6174523.49896723,0.8555935416666667,0.65709584,82136980.0,0.0,0.14440645833333332,13863020.0,0.11090416,13863020.0,0.768,96000000.0,1.0,0.6937151327177571,1.0,0.9601948253019081,0.999837560978086,16.438153994015106,6.0,11.580164545348586,1969970.0,6.0,6.0,12.555833735058737,23.162634459682273,33.72396871419846
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,degradation,,,,2.0,4.0,8.246211251235321,14.560219778561036,25.37715508089904,13283138.0,13280693.0,0.9998159320485868,14.42527210120335,2.0,4.0,8.246211251235321,14.560219778561036,25.37715508089904,22.482723908665726,,,,,,,,,,,,,,,,,,,,,,,,18.75,12.0,17.0,0.02285357711068052,0.0,531693920.0,12151108.0,3626172.0,0.0023452898478012463,0.001040716640082839,0.0044789405414677255,0.0034382239013848867,0.00033124894920695937,-0.004437049794941173,0.0058842490018574745,0.0050751926116985625,0.24335641955553353,0.31483086982712194,0.441812710617344,5.0,1.1065796526018918,17.0,12.0,151.0,33.41870550857713,5.481886622081828,0.7896376765810216,2.820671201866512,4518427.560314832,,,,,,,,,,,1.0,0.41985579354432334,1.0,0.8356058518386171,0.9983750276330094,25.210079512856097,6.82842712474619,14.576449860197357,1651105.0,8.928203230275509,12.0,22.968368641454575,33.745014848410406,46.44994432064365
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,4.0,degradation,,,,4.0,5.656854249492381,8.94427190999916,14.966629547095765,25.92296279363144,1660111.0,1659722.0,0.9997656783191003,15.492444544604412,4.0,5.656854249492381,8.94427190999916,14.966629547095765,25.92296279363144,22.642340511722313,,,,,,,,,,,,,,,,,,,,,,,,18.75,12.0,17.0,0.02276428778042213,0.0,531675584.0,12103216.0,3624304.0,0.0028867060296803647,0.0012580062532486682,0.00561192990869461,0.0043539236554459414,0.0012436250655599153,-0.0038412937388363558,0.008817861172314473,0.005592906662552876,0.195536239028613,0.4295827041898382,0.37488105678154865,12.0,2.106102532868428,17.0,12.0,143.0,25.097721850015436,10.939972510763486,1.0050502807674462,3.4431811012791638,5697728.297993392,,,,,,,,,,,1.0,0.36306451888921215,1.0,0.8131125578484414,0.9979146446706092,27.75261970665169,12.0,14.127866345747623,409043.0,12.0,15.313708498984761,25.111667470117474,35.45905204956641,48.51890981469013
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,8.0,degradation,,,,8.0,8.0,11.313708498984761,17.88854381999832,28.844410203711913,208152.0,208076.0,0.9996348822014681,17.932689159559573,8.0,8.0,11.313708498984761,17.88854381999832,28.844410203711913,22.522388155360836,,,,,,,,,,,,,,,,,,,,,,,,18.75,12.0,17.0,0.02254799213622828,24192.0,531287040.0,11979456.0,3621184.0,0.0035227970087492975,0.0014989705567960197,0.0072610569043194614,0.005762086347523442,0.0020647280659362795,-0.0035389873696596978,0.012574198315979217,0.007436527489442337,0.17206412466542284,0.5051826189463392,0.322753256388238,12.0,1.8204815628154083,17.0,12.0,132.0,20.02529719096949,12.731455640457447,1.3529265373592978,4.297589951969828,6591662.472780982,,,,,,,,,,,1.0,0.0,1.0,0.6958451933326305,0.9954434175539704,36.48468031852801,24.0,12.563153589251536,85371.0,24.0,27.31370849898476,33.17011495953578,43.77708763999664,54.62741699796952
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,16.0,degradation,,,,16.0,16.0,16.0,22.627416997969522,35.77708763999664,25803.0,25790.0,0.9994961826144246,23.906083475697354,16.0,16.0,16.0,22.627416997969522,35.77708763999664,22.25960690508193,,,,,,,,,,,,,,,,,,,,,,,,18.901209677419356,12.0,17.0,0.020468626109668694,909568.0,526917632.0,10785280.0,3598592.0,0.0044539031364315244,0.0019022267389692392,0.009244524016432987,0.007342297277463748,0.0027551098280428413,-0.004167589598012313,0.01635841362458323,0.010792366053883118,0.1915580154885167,0.5472746769846722,0.26116730752681117,13.0,1.8950302841611328,17.0,12.0,131.0,19.096074401931414,14.418636983655345,1.8044330010011345,5.124800539736228,6860048.680306273,,,,,,,,,,,1.0,0.0,1.0,0.0,0.9752893744310054,54.71242508715365,48.0,9.641619366416112,15378.0,48.0,48.0,48.0,61.254833995939045,66.34022991907156
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,8.0,matched,,,,8.0,8.0,11.313708498984761,17.88854381999832,28.844410203711913,208152.0,208076.0,0.9996348822014681,17.932689159559573,8.0,8.0,11.313708498984761,17.88854381999832,28.844410203711913,22.522388155360836,,,,,,,,,,,,,,,,,,,,,,,,18.75,12.0,17.0,0.02254799213622828,24192.0,531287040.0,11979456.0,3621184.0,0.0035227970087492975,0.0014989705567960197,0.0072610569043194614,0.005762086347523442,0.0020647280659362795,-0.0035389873696596978,0.012574198315979217,0.007436527489442337,0.17206412466542284,0.5051826189463392,0.322753256388238,12.0,1.8204815628154083,17.0,12.0,132.0,20.02529719096949,12.731455640457447,1.3529265373592978,4.297589951969828,6591662.472780982,,,,,,,,,,,1.0,0.0,1.0,0.6958451933326305,0.9954434175539704,36.48468031852801,24.0,12.563153589251536,85371.0,24.0,27.31370849898476,33.17011495953578,43.77708763999664,54.62741699796952
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,,,,2.0,4.0,8.246211251235321,14.560219778561036,25.37715508089904,13283138.0,13280693.0,0.9998159320485868,14.42527210120335,2.0,4.0,8.246211251235321,14.560219778561036,25.37715508089904,22.482723908665726,0.0017780981725081801,0.004797528963536024,1.1698427200317383,2.8915231227874756,-0.003528620582073927,0.00025354415993206203,0.0037487864028662443,-1.993007779121399,0.36813315749168396,2.3799362182617188,0.1665,0.46188937464360386,0.5381106253563961,0.41360957992777037,0.5863904200722296,0.0,16.0,16.0,22.627416610717773,5261.0,5261.0,5905.0,11343.0,18.75,12.0,17.0,0.02285357711068052,0.0,531693920.0,12151108.0,3626172.0,0.0023444250592813656,0.001040172313403865,0.004477558399878114,0.0034373860864742485,0.0003313634612388894,-0.004434828781477317,0.005882634954092455,0.004938099503330324,0.24329074956511995,0.3147811075101509,0.4419281429247291,5.0,1.1065803901506264,17.0,12.0,151.0,33.41872778254892,5.481891085377705,0.7896388224916258,2.8206744310557013,4518424.54873017,0.833960775,0.533734896,66716862.0,0.0,0.166039225,13283138.0,0.106265104,13283138.0,0.64,80000000.0,1.0,0.41985579354432334,1.0,0.8356058518386171,0.9983750276330094,25.210079512856097,6.82842712474619,14.576449860197357,1651105.0,8.928203230275509,12.0,22.968368641454575,33.745014848410406,46.44994432064365
crop1071,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,,,,8.0,13.856406460551018,25.298221281347036,51.84592558726288,100.23971268913334,7583400.0,7501801.0,0.9892397869029723,39.8701017436526,8.0,11.313708498984761,25.298221281347036,51.22499389946279,94.99473669630333,38.39296523385438,,,,,,,,,,,,,,,,,,,,,,,,5.931712962962963,82.0,108.0,0.013831302653102479,0.0,9908293632.0,137044608.0,27005312.0,0.004867622227762956,0.002211237824780561,0.008871739576948375,0.006660501752167813,0.003054076225076918,-0.005364991295043043,0.012342516885664945,0.009686080311475734,0.20496355260383506,0.56760201365042,0.2274344337457447,333.0,3.8466658203269457,108.0,87.0,1081.0,12.487224479800085,14.998231716915159,1.531766889498731,5.057544030631897,86568476.58570372,,,,,,,,,,,0.8597135576684551,0.0,0.9608387979555111,0.2826371838576186,0.596218694749317,94.23407819911242,24.0,87.22955319734828,1140823.0,27.31370849898476,37.20225231898308,65.68882040742383,112.66210024238575,198.30196707451358
crop1071,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,,,,8.0,13.856406460551018,25.298221281347036,51.84592558726288,100.23971268913334,7583400.0,7501801.0,0.9892397869029723,39.8701017436526,8.0,11.313708498984761,25.298221281347036,51.22499389946279,94.99473669630333,38.39296523385438,0.0038135338108986616,0.014400162734091282,2.3592426776885986,7.345697402954102,-0.009664317592978477,0.0007956065237522125,0.008987413719296455,-5.218146800994873,0.49092233180999756,5.26085090637207,0.2796,0.43850593029344137,0.5614940697065586,0.4399230541580349,0.5600769458419651,0.107,27.712812423706055,97.32420349121094,249.41531372070312,175708.0,175708.0,162243.0,360072.0,5.931712962962963,82.0,108.0,0.013831302653102479,0.0,9908293632.0,137044608.0,27005312.0,0.004867622227762956,0.002211237824780561,0.008871739576948375,0.006660501752167813,0.003054076225076918,-0.005364991295043043,0.012342516885664945,0.009686080311475734,0.20496355260383506,0.56760201365042,0.2274344337457447,333.0,3.8466658203269457,108.0,87.0,1081.0,12.487224479800085,14.998231716915159,1.531766889498731,5.057544030631897,86568476.58570372,0.7191333333333333,9.9412992,19416600.0,0.0,0.28086666666666665,7583400.0,3.8827008,7583400.0,13.824,27000000.0,0.8597135576684551,0.0,0.9608387979555111,0.2826371838576186,0.596218694749317,94.23407819911242,24.0,87.22955319734828,1140823.0,27.31370849898476,37.20225231898308,65.68882040742383,112.66210024238575,198.30196707451358
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,matched,,,,8.0,11.313708498984761,24.0,40.0,58.787753826796276,1054491.0,1054491.0,1.0,28.736963190210613,8.0,11.313708498984761,24.0,40.0,58.787753826796276,20.54472539068,,,,,,,,,,,,,,,,,,,,,,,,0.14467592592592593,2.0,20.0,0.0018217876205887298,0.0,13267601408.0,24170752.0,32886784.0,0.0040658940720775805,0.0013680768178250344,0.011323663294515337,0.009955586476690302,0.001029994366645308,-0.0074712462534986925,0.01537092584140749,0.012372307677779807,0.23199993872829522,0.42919287745923834,0.3388071838124663,64.0,4.713705578283088,20.0,4.0,166.0,12.226173843671761,13.566509815500554,1.6499453772984662,5.115604585144011,13577428.402584119,,,,,,,,,,,0.9352364952652602,0.0,1.0,0.44572423086917373,0.6568325890294237,67.89032690311771,24.0,50.24134870442395,165479.0,24.0,24.0,50.22333494023495,101.1331166241651,143.75140425906704
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,,,,8.0,11.313708498984761,24.0,40.0,58.787753826796276,1054491.0,1054491.0,1.0,28.736963190210613,8.0,11.313708498984761,24.0,40.0,58.787753826796276,20.54472539068,0.0037520311307162046,0.019795365631580353,2.02541446685791,8.557811737060547,-0.010081546381115913,0.00015064983745105565,0.015518825501203537,-4.538093566894531,0.033282000571489334,7.741161346435547,0.039,0.4822520188171367,0.5177479811828634,0.4904530703630097,0.5095469296369902,0.152,16.0,53.06599807739258,160.79800415039062,39751.0,39751.0,35694.0,83069.0,0.14467592592592593,2.0,20.0,0.0018217876205887298,0.0,13267601408.0,24170752.0,32886784.0,0.0040658940720775805,0.0013680768178250344,0.011323663294515337,0.009955586476690302,0.001029994366645308,-0.0074712462534986925,0.01537092584140749,0.012372307677779807,0.23199993872829522,0.42919287745923834,0.3388071838124663,64.0,4.713705578283088,20.0,4.0,166.0,12.226173843671761,13.566509815500554,1.6499453772984662,5.115604585144011,13577428.402584119,0.9609447777777778,13.284100608,25945509.0,0.0,0.03905522222222222,1054491.0,0.539899392,1054491.0,13.824,27000000.0,0.9352364952652602,0.0,1.0,0.44572423086917373,0.6568325890294237,67.89032690311771,24.0,50.24134870442395,165479.0,24.0,24.0,50.22333494023495,101.1331166241651,143.75140425906704
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,matched,,,,8.0,16.0,40.0,100.23971268913334,155.53777676178865,3855452.0,3740357.0,0.9701474690905243,58.69731560081356,8.0,16.0,39.191835884530846,93.29523031752481,144.0,52.23328601646264,,,,,,,,,,,,,,,,,,,,,,,,0.8680555555555556,12.0,32.0,0.004759938191097961,0.0,11828644352.0,56303616.0,31032704.0,0.0037586011375671164,0.0015532320150051994,0.00838097183941374,0.006827739824408542,0.0014226439120868966,-0.005181855331837457,0.012629456690830012,0.011567863591935422,0.22998168935595503,0.4580868137391087,0.3119314969049368,163.0,4.524315240811451,32.0,16.0,385.0,10.686266059585328,13.193797286227147,1.421021920904262,4.595843267017822,36027551.42472464,,,,,,,,,,,0.7685925711033017,0.0,0.8819578599889673,0.34038597208394594,0.6373088765667342,116.82175346834607,24.0,125.77265439309515,455007.0,27.31370849898476,33.17011495953578,57.29822128134704,140.85009194892865,343.236359682935
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,,,,8.0,16.0,40.0,100.23971268913334,155.53777676178865,3855452.0,3740357.0,0.9701474690905243,58.69731560081356,8.0,16.0,39.191835884530846,93.29523031752481,144.0,52.23328601646264,0.003075310029089451,0.015188400633633137,1.8124938011169434,8.092889785766602,-0.0060459915548563,0.0007823638152331114,0.011961117386817932,-3.558295249938965,0.4557684361934662,7.090456485748291,0.1416,0.40817156089869927,0.5918284391013008,0.4050059124950729,0.5949940875049271,0.048,22.627416610717773,48.0,148.37789916992188,81184.0,81184.0,79591.0,165510.0,0.8680555555555556,12.0,32.0,0.004759938191097961,0.0,11828644352.0,56303616.0,31032704.0,0.0037586011375671164,0.0015532320150051994,0.00838097183941374,0.006827739824408542,0.0014226439120868966,-0.005181855331837457,0.012629456690830012,0.011567863591935422,0.22998168935595503,0.4580868137391087,0.3119314969049368,163.0,4.524315240811451,32.0,16.0,385.0,10.686266059585328,13.193797286227147,1.421021920904262,4.595843267017822,36027551.42472464,0.8572054814814815,11.850008576,23144548.0,0.0,0.14279451851851852,3855452.0,1.973991424,3855452.0,13.824,27000000.0,0.7685925711033017,0.0,0.8819578599889673,0.34038597208394594,0.6373088765667342,116.82175346834607,24.0,125.77265439309515,455007.0,27.31370849898476,33.17011495953578,57.29822128134704,140.85009194892865,343.236359682935
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,matched,,,,8.0,16.0,33.94112549695428,68.81860213634101,109.98181667894016,2742593.0,2733822.0,0.996801931602684,47.371660092223436,8.0,16.0,33.94112549695428,68.35202996254024,108.81176406988355,40.21102740626014,,,,,,,,,,,,,,,,,,,,,,,,1.0850694444444444,15.0,44.0,0.003339389923082757,0.0,12388753920.0,41370880.0,31546752.0,0.006181994521531078,0.0022289459350053856,0.011748052601669664,0.009519106666664279,0.0030746992963313546,-0.007510426051268503,0.015177360662222195,0.013468990202387747,0.22207922093357674,0.5488625677325558,0.22905821133386717,110.0,4.640578111052059,44.0,21.0,312.0,13.162367005893111,15.99631871533656,1.8212219861048777,5.738678270878567,23703943.208718464,,,,,,,,,,,0.7620256332338273,0.0,0.9567208289389796,0.2673584422239303,0.509387531356321,110.92066454830513,24.0,93.78283439931784,335658.0,24.0,37.856406460551014,77.645450564588,153.6715641555898,257.6137197838638
